title_id,title,genre,authors,weekdays,length,subscribers,rating,views,likes,status,daily_pass,synopsis
2114,To Love Your Enemy,ROMANCE,"Jungyoon,Taegeon",MONDAY,12,1937801,9.54,136735860,12648803,COMPLETED,True,"Having mastered the art of lying her way through life, Yeonhee Bae has vowed to leave her past behind and make a fresh start for herself by going to college at 24. But when she runs into someone who knows a secret from her past that could completely ruin her reputation, her hopes for a perfect life suddenly start to crumble. Amidst college gossip, crushes, and jealousy, can the two set aside their differences and embrace each other for who they really are?"
2113,Back to You,DRAMA,Honey B,FRIDAY,104,705794,9.65,33998889,4369443,ONGOING,False,"What if an unexpected accident suddenly transported you back to ten years ago? For Hayoung, suddenly traveling back in time to high school means the opportunity to save the life of Jaehyun, the one person she's always loved... Will she be able to change both of their fates?"
2087,AntiSTALKER,ROMANCE,VOKIVORMOK,THURSDAY,98,635331,9.71,39909496,4378444,ONGOING,False,"At this school usual students study with vampires from wealthy families. She is a representative from disciplinary committee, he is a guy who breaks school rules. She is a hunter, he is a target. He is her stalker, she is his target."
2066,Nice To Meet You,ROMANCE,Wishroomness,MONDAY,68,1376005,9.79,77013646,7898217,HIATUS,False,"A ditsy university student Mew finds a lost student card. Instead of doing the sensible thing, Mew decides to let fate take the wheel and try something silly. Little did she know, she would be confronting the owner of the card, Daze who has some things to say about what she did. Did Mew make the biggest mistake of her life? or the best decision of her life? Follow these two adorable goofballs to find out!"
2053,Parallel City,MYSTERY,Goda,THURSDAY,102,412931,9.84,19313154,2870476,HIATUS,False,"Can two people look exactly alike? Fear sweeps the city as people report seeing their own doubles. Then the disappearances start. Mere coincidence? Or are the mysterious twins harbingers of bad luck? Whatever they are, if you spot one, you better think fast!"
2052,Your Smile is a Trap,ROMANCE,AENGO,MONDAY,95,918068,9.78,51065253,6639271,ONGOING,False,"Ex-idol trainee Kiyu has lived his whole life adored by everyone for his good looks. But he dreams of ordinary high school life, so when he puts on glasses to blend in with his peers, he finds that making friends is a lot harder when you don’t have your looks to fall back on. Not to mention he’s also socially awkward, his new seatmate has a permanent scowl on her face, and his fans have tracked him down at his new school."
2049,"Mom, I'm Sorry",DRAMA,"MiTi,GUGU",FRIDAY,102,806147,9.72,40346817,5291715,COMPLETED,False,"“Mom, I’m sorry. Please don’t die.” When Henry realizes death is at his mother’s doorstep, he strikes a deal with a lifespan dealer to give years of his own life to his ailing mother. Now, his mother is a 20-year-old college student with a full life ahead of her, and Henry devotes his remaining days to helping her live life to the fullest. But things turn complicated when his friend falls in love with her!"
2027,The Boxer,SPORTS,JH,THURSDAY,133,1468953,9.86,159118420,10775422,ONGOING,False,You’ve got the raw talent. Or you’re the underdog. But do you have the heart? Do you have what it takes? Let’s see what you’re made of. The real fight starts now!
2025,WEBTOON Now,TIPTOON,"Wyatt the Cat,LOZOLZ",MONDAY,197,532267,9.19,43494034,2149328,ONGOING,False,Get your WEBTOON news here!
2018,Stray Souls,FANTASY,Maf,SUNDAY,103,378415,9.76,13938128,2227603,ONGOING,False,"The strings that bind our souls can be used to control us...and others. While Eylin is not particularly good at string weaving, her unique soul structure does make her resistant to magical manipulation. Which, when you're the last person standing between the Amethyst King and his quest for ultimate power, is a very, very good thing..."
2011,Covenant,ACTION,explodikid,SUNDAY,50,525349,9.68,14318996,1734692,HIATUS,False,"Ezra, a powerful exorcist with no faith in God, is tasked to protect a seemingly normal human from rising demonic forces. With his church under scrutiny and the threat of war on the horizon, will Ezra find his conviction in time? Or will Sunny suffer the consequences?
​"
2010,It's Mine,THRILLER,LuckS,MONDAY,158,1177391,9.73,89261415,9661164,COMPLETED,False,"There’s nothing that Yohan Do doesn’t know about his crush, Dajeong. Where she sits in class, works after school... and even where she lives. But unable to approach her, he watches her every move from afar and will do anything to protect her. Anything."
2009,Your Throne,FANTASY,SAM,SATURDAY,126,1503921,9.82,112988393,12222983,ONGOING,False,"Tensions are brewing under the seemingly calm surface of the Vasilios Empire, a kingdom ruled by the Imperial Family and the Temple. Lady Medea Solon has lost her place next to Crown Prince Eros, but resolves to do whatever it will take to win back what's rightfully hers. Will she reclaim her throne?"
1988,WEBTOON GREENLiGHT,FANTASY,"WEBTOON,Various Artists",FRIDAY,48,754612,9.61,16221250,3298494,COMPLETED,False,"You choose the next Original! Every Friday a new series will be released. If the third episode of any series receives 60,000 likes by the following Thursday at 5 pm PDT then it will be greenlit and will become a full-length Original series."
1983,Toaster Dude,COMEDY,"littlebobler,soaporsalad","MONDAY,THURSDAY",11,480310,9.77,27766915,3279976,COMPLETED,True,"All his life, Dude has had one simple dream: to own a toaster. And he’s finally done it. Nothing could possibly go wrong... right?"
1973,How to Become a Dragon,FANTASY,eon,SATURDAY,118,461854,9.77,20607991,3667260,ONGOING,False,"What should you do when a 1000-year-old imoogi named Bari suddenly appears in your apartment and demands you pay for the sins of your ancestors? Help him become a dragon, of course! Young Yoo's life is on the line as he teaches Bari the ins and outs of getting along with humans in order to prepare for the Nakdong River Dragon Exam. Will Young be able to help Bari pass the exam and become a full-fledged dragon?"
1972,Before We Knew It,ROMANCE,Nakano Mayaka,SUNDAY,118,701312,8.76,43904333,4381553,ONGOING,False,"A stranger to love, Kano's only romantic experience lies in novels.  Her love of books has driven her to pursue a career in editing.  When she's assigned to work with playboy best-selling author Kagaya, she becomes determined to succeed despite their ever-complicating relationship!"
1971,#Killstagram,THRILLER,Ryoung,SATURDAY,44,881400,9.32,40114643,3544785,HIATUS,False,"Remi Do has everything -- she's super pretty, has the best brand sponsorships on social media, and gets 10,000 likes within seconds of posting a selfie. Oh, and she also has a serial-killing stalker following her every move."
1963,Staying Healthy Together,TIPTOON,Various Artists,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",54,204349,9.75,15560745,1583128,COMPLETED,False,"A series of tips for staying safe during the COVID-19 outbreak. Brought to you by the WEBTOON Staff and Original Creators around the world. For the most recent information about the novel virus COVID-19, go to the World Health Organization's (WHO) website at www.who.int. Let's stay healthy together!"
1951,Marry Me!,ROMANCE,Miku Yuki,MONDAY,122,274648,9.75,19340335,2545380,ONGOING,False,"Civil servant Sinn gets a huge surprise on his 29th birthday when he is chosen as the first subject of an experimental new law to marry someone he's never met. His marriage partner is Mari, a recluse who has yet to experience the small joys of life. Now the two must navigate their relationship as a married couple, all while proving -- or disproving -- that the law will benefit the greater good of society."
1947,Magic Soda Pop,SUPERNATURAL,Raúl Trevino,TUESDAY,7,149210,8.87,4844263,662431,COMPLETED,True,"These sodas will give you more than just a sugar high -- they're full to the brim with magical powers! When Alaina discovers they can give her a boost in school, one sip is just too good to resist. But one drink leads to another, and soon she's on a slippery slope to unintended consequences. Can Alaina get herself dry, or will she lose everything to the fizzy feeling of magic soda pop?"
1946,In the Bleak Midwinter;,SF,"Kat,Ali",WEDNESDAY,42,589037,9.77,21628880,2416414,HIATUS,False,"With a dead sister and 25 years to go on her soulmate timer, Anya decides to cryogenically sleep away her problems. Too bad she wakes up to an apocalypse full of them. Now stuck in a burnt out landscape full of killers, Anya must decide which she wants to keep: her heart or her head.
"
1929,Lone,FANTASY,Mel0h,SATURDAY,105,312718,9.71,14884048,1964046,ONGOING,False,"Born without magic in a world full of witches, Lone is determined to claw her way to the top of wizarding school if it kills her -- and it just well might! After a deal with the devil improves her magical aptitude and leaves her with a parasitic demon lord stuck to her forehead, Lone's dream is finally within reach. Now she just has to survive long enough to graduate high school...and help Lord Beelxaroth retake his rightful throne as King of Hell so that he'll finally get out of her hair."
1925,IF,ACTION,Keon Tan,SUNDAY,65,147798,9.06,4205721,448885,ONGOING,False,"Hiroshi is shocked when he finds out that his imaginary friend, Enigami, isn’t so imaginary after all! Then he realizes his beastly companion can battle it out with other kids’ imaginary friends, and things start to get even stranger. But when these playground games turn serious and kids start disappearing, Hiroshi realizes that the consequences here might be more real than he first thought…"
1912,Swimming Lessons for a Mermaid,ROMANCE,YONGCHAN,WEDNESDAY,101,759280,9.74,52455028,6368192,COMPLETED,False,"Choa is a mermaid who can't swim! Discouraged, she trades the ocean for a pair of human legs. But when the star of the high school swim team finds out her secret, he offers her the chance to prove her family wrong: free swimming lessons for a mermaid!"
1911,Ghost Theater,DRAMA,LICO,SUNDAY,7,398439,9.77,15701015,2150162,COMPLETED,True,The shock of a tragic accident leaves talented actress Rahee Ku unable to make facial expressions. Her acting career seems hopeless... until she discovers the mysterious Ghost Theater.
1910,The Doctors are Out,ROMANCE,Blau,MONDAY,94,521398,9.61,34407545,4892195,ONGOING,False,"The beloved Dr. Matias Guevara tends to his patients in his little neighborhood health clinic, unaware that Dr. Fernando Guevera opened his new veterinary clinic right next door! With their patients confused and their tolerance running thin, the two grown men constantly bicker and compete! Will their similar names and professions cause their rivalry to go untreated, or will they heal each others broken hearts?!"
